Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Probability,Risk_Level
956,956,956,63,4,3,388.46,1,3,0,-245.0,31,0,96,2,2,8.27,0.49617596259418106,Medium
957,957,957,528,4,3,63.59,1,3,0,-245.0,31,1,97,1,0,47.26,0.5664663655299128,Medium
958,958,958,116,6,4,191.49,2,2,1,-110.0,30,1,51,2,1,37.26,0.5257853383453234,Medium
959,959,959,102,77,3,392.94,2,0,1,-25.0,44,0,22,3,2,29.73,0.47777250053118153,Medium
960,960,960,417,77,1,393.56,2,0,0,-25.0,28,0,41,3,2,47.63,0.524320228792749,Medium
961,961,961,308,77,0,467.57,4,0,0,-25.0,68,0,92,3,2,3.96,0.46336805211892285,Medium
962,962,962,659,77,2,101.53,1,0,0,-25.0,51,1,70,3,1,1.84,0.4542407660408521,Medium
963,963,963,708,108,0,210.37,4,1,1,-599.0,19,1,95,3,0,41.08,0.5414129612491337,Medium
964,964,964,216,108,2,197.92,5,1,0,-599.0,22,0,64,2,0,23.22,0.5113422383097769,Medium
965,965,965,83,651,0,60.24,3,2,1,570.0,24,0,53,0,1,17.63,0.5175207814701318,Medium
966,966,966,437,374,3,284.85,3,2,1,-61.0,41,0,55,1,0,29.37,0.5020692042681342,Medium
967,967,967,652,374,0,307.78,5,2,0,-61.0,61,0,80,1,0,41.58,0.534300668633074,Medium
968,968,968,405,374,2,485.51,3,2,0,-61.0,26,0,61,3,1,45.95,0.5166061873962364,Medium
969,969,969,342,374,2,351.87,3,2,0,-61.0,63,0,9,0,2,26.2,0.48884830494265535,Medium
970,970,970,269,374,1,213.75,5,2,0,-61.0,20,1,33,1,2,30.05,0.5266520205424996,Medium
971,971,971,254,357,3,495.0,2,2,1,105.0,58,1,59,0,2,19.39,0.4845021023256744,Medium
972,972,972,155,353,2,439.21,4,2,1,200.0,67,1,19,0,0,0.93,0.4600107017943224,Medium
973,973,973,1,483,0,28.56,3,2,1,484.0,56,0,3,1,2,11.86,0.48396627485229826,Medium
974,974,974,496,483,3,136.3,3,2,0,484.0,27,1,60,1,0,43.7,0.5356338734228874,Medium
975,975,975,535,483,3,332.63,3,2,0,484.0,60,0,48,1,1,46.56,0.5154426453284005,Medium
976,976,976,101,211,4,117.16,3,3,1,112.0,25,1,87,1,2,6.44,0.5037583740324075,Medium
977,977,977,316,211,3,269.57,2,3,0,112.0,43,1,59,3,2,17.76,0.4850207495769196,Medium
978,978,978,274,294,4,32.71,2,3,1,22.0,25,1,80,3,1,9.87,0.4823617466419909,Medium
979,979,979,430,47,3,217.44,1,0,1,-383.0,29,1,52,0,1,0.72,0.4742605647089629,Medium
980,980,980,659,47,0,357.82,4,0,0,-383.0,36,0,97,2,0,15.35,0.5033963280143532,Medium
981,981,981,281,47,3,174.59,4,0,0,-383.0,37,0,96,3,0,27.34,0.5011962099415744,Medium
982,982,982,570,221,3,293.47,4,1,1,-347.0,31,0,23,0,2,19.06,0.4951738372684772,Medium
983,983,983,121,221,4,443.25,1,1,0,-347.0,62,0,85,0,2,12.59,0.4675104911304457,Medium
984,984,984,270,633,4,89.22,1,3,1,365.0,70,1,80,1,1,41.56,0.5017583963936301,Medium
985,985,985,580,277,3,40.04,2,0,1,-301.0,63,0,92,3,0,35.62,0.48334483983482535,Medium
986,986,986,412,277,3,408.43,2,0,0,-301.0,43,0,92,3,2,16.0,0.4566127996341675,Medium
987,987,987,315,476,3,465.19,3,3,1,163.0,44,1,79,2,1,2.61,0.4587318796900558,Medium
988,988,988,447,270,1,420.84,2,0,1,-175.0,31,0,76,0,1,5.14,0.48212452198448974,Medium
989,989,989,641,270,2,190.42,5,0,0,-175.0,62,1,76,0,1,35.55,0.517797140460582,Medium
990,990,990,299,429,4,430.94,3,1,1,132.0,33,1,32,1,1,28.47,0.4843920284349832,Medium
991,991,991,302,429,2,483.65,5,1,0,132.0,40,1,15,3,0,42.83,0.4945534000800715,Medium
992,992,992,428,52,4,370.47,5,2,1,-376.0,38,1,22,1,2,47.05,0.5338603912114945,Medium
993,993,993,198,52,0,22.32,3,2,0,-376.0,55,0,8,3,2,49.41,0.5332189868847305,Medium
994,994,994,354,52,4,164.31,3,2,0,-376.0,32,0,1,0,2,44.72,0.5379458051364089,Medium
995,995,995,522,52,2,402.91,5,2,0,-376.0,47,1,61,3,0,2.9,0.46814959486475877,Medium
996,996,996,402,52,1,103.24,2,2,0,-376.0,34,0,54,0,1,10.76,0.5150686321767,Medium
997,997,997,148,52,3,94.15,4,2,0,-376.0,61,0,56,2,0,23.71,0.4990909683201471,Medium
998,998,998,671,99,2,355.25,2,2,1,-571.0,29,0,99,0,1,44.2,0.555362995329176,Medium
999,999,999,517,602,4,46.32,3,0,1,87.0,19,1,64,2,2,18.99,0.46848800063147295,Medium
1000,1000,1000,222,602,1,455.62,2,0,0,87.0,28,1,93,2,1,33.22,0.4925333748854418,Medium
1001,1001,1001,493,602,0,197.6,1,0,0,87.0,51,0,16,2,2,42.28,0.485772677616931,Medium
1002,1002,1002,352,602,0,227.42,3,0,0,87.0,39,0,52,1,2,16.56,0.4774281647531022,Medium
1003,1003,1003,592,602,2,476.1,1,0,0,87.0,38,0,26,0,1,32.84,0.4807251345021791,Medium
1004,1004,1004,719,602,0,278.97,1,0,0,87.0,44,0,87,0,1,32.74,0.5058368480505848,Medium
1005,1005,1005,212,602,1,385.65,1,0,0,87.0,66,1,12,3,0,23.8,0.4338049528509448,Medium
1006,1006,1006,460,297,2,299.71,2,1,1,-161.0,39,0,65,3,1,41.87,0.5041605571795637,Medium
1007,1007,1007,718,104,4,422.42,5,1,1,-613.0,26,0,8,2,1,31.84,0.492062169455819,Medium
1008,1008,1008,645,104,0,406.03,2,1,0,-613.0,32,0,66,0,1,8.5,0.4988337065866812,Medium
1009,1009,1009,542,522,4,61.53,1,0,1,-18.0,35,1,48,0,2,38.87,0.4991998698904268,Medium
1010,1010,1010,246,522,2,70.46,1,0,0,-18.0,32,1,94,2,2,44.07,0.5113109729064329,Medium
1011,1011,1011,54,522,2,449.09,2,0,0,-18.0,41,0,41,1,1,33.63,0.4830056695439152,Medium
1012,1012,1012,219,522,4,455.6,2,0,0,-18.0,50,0,81,0,0,20.93,0.4672588896957926,Medium
1013,1013,1013,687,522,2,332.82,2,0,0,-18.0,59,1,20,0,1,24.84,0.4671963976985867,Medium
1014,1014,1014,362,522,2,167.52,2,0,0,-18.0,64,1,25,3,2,0.36,0.41166203325819306,Medium
1015,1015,1015,681,206,4,307.2,2,0,1,-473.0,68,1,41,3,0,34.59,0.45760693081381343,Medium
1016,1016,1016,588,206,4,320.54,1,0,0,-473.0,51,1,66,0,1,19.1,0.4726951303110282,Medium
1017,1017,1017,487,206,4,244.51,2,0,0,-473.0,28,0,9,0,2,28.27,0.49001013447024017,Medium
1018,1018,1018,363,606,1,397.66,2,1,1,245.0,64,0,39,3,0,35.54,0.46762724054798965,Medium
1019,1019,1019,344,606,3,226.04,3,1,0,245.0,61,0,29,1,0,42.02,0.4904262113746652,Medium
1020,1020,1020,1,606,4,218.3,2,1,0,245.0,40,0,51,0,2,42.36,0.507780206372358,Medium
1021,1021,1021,294,90,0,292.29,4,2,1,-203.0,67,1,37,3,1,38.61,0.5141577481890879,Medium
1022,1022,1022,656,557,2,402.62,5,0,1,-97.0,23,1,42,3,2,21.31,0.4624358197973916,Medium
1023,1023,1023,473,119,1,131.99,5,0,1,-353.0,22,0,65,3,0,4.85,0.4805946494214944,Medium
1024,1024,1024,350,119,0,401.52,5,0,0,-353.0,49,1,6,0,1,46.12,0.5358879455883002,Medium
1025,1025,1025,436,346,0,426.79,3,2,1,-88.0,19,0,10,2,1,41.81,0.5252020771683664,Medium
1026,1026,1026,660,517,2,63.34,3,0,1,-141.0,63,0,64,2,2,30.48,0.4738337025909452,Medium
1027,1027,1027,249,517,4,52.7,1,0,0,-141.0,26,0,21,2,0,32.0,0.47078066089926424,Medium
1028,1028,1028,437,517,3,196.05,4,0,0,-141.0,31,0,87,0,0,21.17,0.49389123840697885,Medium
1029,1029,1029,197,49,1,249.08,3,2,1,-148.0,32,1,11,1,2,31.22,0.5298105086579757,Medium
1030,1030,1030,713,49,0,122.29,4,2,0,-148.0,61,1,53,3,2,29.5,0.5147065868469726,Medium
1031,1031,1031,327,398,2,396.04,5,0,1,73.0,42,0,44,2,0,30.61,0.4886081745787576,Medium
1032,1032,1032,140,118,0,446.07,2,2,1,-21.0,64,1,59,2,2,37.85,0.5197586483930215,Medium
1033,1033,1033,586,118,4,310.26,1,2,0,-21.0,50,1,53,0,2,37.5,0.5214731990651773,Medium
1034,1034,1034,356,603,0,52.81,3,0,1,249.0,33,1,58,0,0,0.37,0.47484349313103213,Medium
1035,1035,1035,365,603,0,22.98,3,0,0,249.0,59,0,61,1,1,25.14,0.48934463225934677,Medium
1036,1036,1036,220,401,1,45.82,1,1,1,183.0,62,1,44,3,2,4.33,0.4444033880985468,Medium
1037,1037,1037,553,401,2,99.11,4,1,0,183.0,61,1,98,0,2,2.6,0.48088975677811674,Medium
1038,1038,1038,12,401,0,429.68,2,1,0,183.0,22,1,49,1,2,47.29,0.5407848003753595,Medium
1039,1039,1039,564,401,1,119.19,1,1,0,183.0,65,1,3,3,0,37.71,0.47784917911286084,Medium
1040,1040,1040,438,401,1,159.61,2,1,0,183.0,18,0,5,0,0,33.24,0.5237457077583935,Medium
1041,1041,1041,551,126,2,346.6,5,0,1,-424.0,20,0,88,3,2,41.86,0.5256296216946591,Medium
1042,1042,1042,680,225,0,186.1,3,0,1,-453.0,27,1,80,1,1,31.07,0.5244864052962537,Medium
1043,1043,1043,195,323,0,471.21,3,2,1,130.0,18,1,69,3,1,47.62,0.5418651285670664,Medium
1044,1044,1044,66,323,3,215.61,5,2,0,130.0,36,0,35,1,0,33.69,0.521055061970523,Medium
1045,1045,1045,382,160,0,159.83,3,2,1,-220.0,44,1,97,3,1,22.64,0.512288935365214,Medium
1046,1046,1046,317,160,4,11.25,3,2,0,-220.0,66,0,8,0,1,5.79,0.468369975861325,Medium
1047,1047,1047,387,160,2,111.96,3,2,0,-220.0,65,1,18,3,0,10.96,0.45962909117092526,Medium
1048,1048,1048,571,160,3,226.67,2,2,0,-220.0,56,0,14,2,2,31.73,0.4895409608169421,Medium
1049,1049,1049,429,160,3,76.37,2,2,0,-220.0,65,1,83,2,1,6.52,0.46883259957272716,Medium
1050,1050,1050,417,461,3,111.77,5,0,1,46.0,65,0,55,3,0,33.42,0.472738983354481,Medium
1051,1051,1051,58,667,2,439.04,5,1,1,611.0,28,1,96,2,2,17.36,0.48590617237062217,Medium
1052,1052,1052,326,667,4,279.5,1,1,0,611.0,53,0,87,3,1,15.9,0.4433410396076629,Medium
1053,1053,1053,563,243,3,410.4,4,0,1,-318.0,38,0,77,0,1,25.19,0.5018426244661977,Medium
1054,1054,1054,152,361,1,164.53,4,2,1,211.0,56,1,88,3,1,45.72,0.5292198416238654,Medium
1055,1055,1055,151,361,4,285.16,4,2,0,211.0,41,0,88,2,1,38.42,0.5168653978041563,Medium
1056,1056,1056,68,595,0,305.41,4,2,1,529.0,20,0,92,3,1,25.07,0.5118500149808191,Medium
1057,1057,1057,586,595,4,480.18,5,2,0,529.0,24,0,79,0,1,26.63,0.5115814249467483,Medium
1058,1058,1058,320,550,2,448.67,5,0,1,232.0,65,0,9,3,0,24.7,0.4448294012685065,Medium
1059,1059,1059,128,683,4,59.62,1,0,1,557.0,25,0,26,2,1,26.03,0.465049435631201,Medium
1060,1060,1060,296,683,1,277.89,5,0,0,557.0,45,0,14,1,0,0.83,0.44653422356840583,Medium
1061,1061,1061,281,683,0,204.49,3,0,0,557.0,36,1,51,0,2,45.78,0.5313264437927886,Medium
1062,1062,1062,193,683,4,242.8,2,0,0,557.0,30,1,1,0,2,21.69,0.4659200665090408,Medium
1063,1063,1063,276,345,3,432.45,3,2,1,71.0,28,1,99,2,2,15.52,0.4903915824642676,Medium
1064,1064,1064,156,345,2,419.47,3,2,0,71.0,54,0,1,1,1,40.03,0.5052139073934289,Medium
1065,1065,1065,107,371,3,35.48,4,2,1,266.0,67,0,5,1,1,41.72,0.5113785476357068,Medium
1066,1066,1066,50,106,4,243.95,2,2,1,57.0,58,0,5,1,1,4.35,0.46051683964818896,Medium
1067,1067,1067,652,435,3,144.91,3,0,1,-215.0,62,1,42,2,2,34.91,0.47229964248987844,Medium
1068,1068,1068,57,435,3,150.91,5,0,0,-215.0,20,0,83,1,1,33.8,0.5164098723304659,Medium
1069,1069,1069,272,435,3,316.7,1,0,0,-215.0,50,0,84,3,2,40.38,0.47729817288311144,Medium
1070,1070,1070,327,43,3,266.2,4,1,1,-284.0,55,0,46,1,2,43.68,0.5272885175848483,Medium
1071,1071,1071,545,421,3,220.08,5,3,1,-122.0,62,1,77,3,2,17.72,0.4723694003705737,Medium
1072,1072,1072,151,719,4,52.81,1,3,1,570.0,52,1,21,3,0,48.46,0.49006019599907735,Medium
1073,1073,1073,271,341,4,12.24,3,3,1,72.0,32,0,86,2,0,23.63,0.5098805833307589,Medium
1074,1074,1074,172,703,3,401.55,2,2,1,533.0,63,0,80,3,2,15.18,0.4438159531377467,Medium
1075,1075,1075,131,207,3,340.34,5,1,1,78.0,48,0,33,1,2,47.23,0.5299837513758393,Medium
1076,1076,1076,662,207,2,226.96,4,1,0,78.0,43,0,4,0,1,48.15,0.5402069980753166,Medium
1077,1077,1077,567,325,3,482.35,3,3,1,-240.0,59,1,76,3,0,28.46,0.48014372451091647,Medium
1078,1078,1078,201,325,0,175.66,4,3,0,-240.0,26,0,46,3,2,10.96,0.4930955050478939,Medium
1079,1079,1079,692,325,1,124.76,1,3,0,-240.0,33,0,12,3,1,31.96,0.49825753820650276,Medium
1080,1080,1080,65,419,1,446.63,5,1,1,356.0,32,1,46,1,2,48.6,0.5414720923509425,Medium
1081,1081,1081,296,419,0,119.61,4,1,0,356.0,54,1,38,2,2,25.44,0.49823723991467195,Medium
1082,1082,1082,412,419,2,39.51,1,1,0,356.0,55,1,63,1,2,14.63,0.47979441720082555,Medium
1083,1083,1083,25,419,3,65.07,3,1,0,356.0,38,0,3,2,2,2.7,0.4512642312530887,Medium
1084,1084,1084,521,419,1,37.44,1,1,0,356.0,21,0,39,0,0,2.44,0.488526915560257,Medium
1085,1085,1085,295,419,3,449.46,1,1,0,356.0,51,0,72,0,0,14.84,0.47731030672427754,Medium
1086,1086,1086,327,307,3,175.35,4,0,1,-18.0,36,1,43,3,1,40.74,0.49885764481543676,Medium
1087,1087,1087,715,437,0,67.65,4,0,1,-276.0,67,1,85,0,2,47.96,0.5335252743298796,Medium
1088,1088,1088,457,437,4,461.96,3,0,0,-276.0,43,0,57,2,1,16.78,0.44612017761880524,Medium
1089,1089,1089,289,437,3,407.63,2,0,0,-276.0,36,1,49,0,2,28.98,0.48589895861171695,Medium
1090,1090,1090,513,437,3,104.4,1,0,0,-276.0,64,0,2,2,1,47.01,0.4746478032097033,Medium
1091,1091,1091,357,437,4,279.58,5,0,0,-276.0,30,1,10,1,1,9.04,0.4508058676602197,Medium
1092,1092,1092,334,280,2,485.64,4,0,1,-52.0,34,0,95,1,1,40.06,0.5255773755425538,Medium
1093,1093,1093,662,228,3,387.73,1,2,1,-432.0,55,0,20,3,0,22.71,0.45568587292642504,Medium
1094,1094,1094,629,228,1,437.28,4,2,0,-432.0,24,1,71,1,2,12.17,0.5017561630477344,Medium
1095,1095,1095,286,228,0,253.72,2,2,0,-432.0,51,1,32,1,2,43.76,0.5291251473606996,Medium
1096,1096,1096,247,725,0,194.73,1,3,1,480.0,21,0,2,3,1,6.2,0.45755229748182064,Medium
1097,1097,1097,66,496,3,403.78,4,0,1,432.0,61,1,59,2,0,34.01,0.47922295617379196,Medium
1098,1098,1098,642,37,2,157.16,1,2,1,-605.0,25,1,69,3,2,30.42,0.5118095001650639,Medium
1099,1099,1099,29,37,1,31.96,4,2,0,-605.0,36,1,47,1,1,22.51,0.526199960116035,Medium
1100,1100,1100,75,520,1,237.49,5,0,1,447.0,66,1,85,1,2,34.38,0.5075631800701763,Medium
1101,1101,1101,419,357,1,413.62,3,0,1,-60.0,28,0,43,0,1,41.79,0.5276710632728667,Medium
1102,1102,1102,704,723,2,459.23,3,3,1,21.0,28,0,13,1,1,44.14,0.5067832588277134,Medium
1103,1103,1103,29,607,3,259.63,4,3,1,580.0,32,0,54,3,2,2.15,0.45818583976065835,Medium
1104,1104,1104,534,233,3,396.16,4,0,1,-299.0,63,1,79,2,0,17.46,0.46310240179086687,Medium
1105,1105,1105,298,322,0,36.23,2,1,1,26.0,31,1,17,0,0,32.48,0.5298146420243794,Medium
1106,1106,1106,373,322,0,300.33,1,1,0,26.0,40,0,34,3,1,3.2,0.4525017999084817,Medium
1107,1107,1107,149,322,2,202.07,4,1,0,26.0,28,1,97,1,1,31.57,0.5299123280373047,Medium
1108,1108,1108,154,429,0,395.24,5,0,1,277.0,70,1,39,3,2,36.55,0.48510480646118875,Medium
1109,1109,1109,39,429,0,160.95,5,0,0,277.0,47,1,14,3,2,11.65,0.4630247204663221,Medium
1110,1110,1110,608,429,4,300.1,2,0,0,277.0,42,1,71,1,2,31.07,0.48810770645449425,Medium
1111,1111,1111,453,176,4,490.26,3,0,1,-275.0,67,1,59,0,1,38.12,0.49645754671612546,Medium
1112,1112,1112,72,299,0,251.98,3,2,1,229.0,36,1,41,2,1,32.89,0.5243243327862642,Medium
1113,1113,1113,680,602,2,154.56,5,2,1,-76.0,38,1,81,2,0,34.34,0.5072232433523942,Medium
1114,1114,1114,67,695,0,87.22,5,2,1,630.0,22,1,86,0,0,18.48,0.5303369652408424,Medium
1115,1115,1115,352,695,3,483.36,4,2,0,630.0,47,1,17,2,2,24.87,0.46525825261057374,Medium
1116,1116,1116,485,55,1,466.85,4,2,1,-430.0,59,1,85,1,1,44.11,0.5420281969304171,Medium
1117,1117,1117,712,569,1,134.39,4,0,1,-141.0,70,1,22,0,2,1.46,0.44113223362594717,Medium
1118,1118,1118,724,610,2,42.38,2,0,1,-112.0,28,1,86,1,0,30.34,0.4970875831200192,Medium
1119,1119,1119,499,610,4,228.3,2,0,0,-112.0,55,1,0,1,2,7.73,0.41946616859896146,Medium
1120,1120,1120,563,481,2,354.54,3,1,1,-80.0,35,1,26,2,2,25.39,0.4746988943991226,Medium
1121,1121,1121,431,481,4,195.71,5,1,0,-80.0,60,1,81,2,0,46.25,0.5031292049117719,Medium
1122,1122,1122,452,481,2,213.79,5,1,0,-80.0,22,1,5,3,0,4.33,0.44855194397280157,Medium
1123,1123,1123,295,540,3,385.15,1,1,1,247.0,61,0,97,0,0,37.99,0.5027309869121397,Medium
1124,1124,1124,663,540,0,394.96,1,1,0,247.0,37,1,71,1,2,0.35,0.4619229386128699,Medium
1125,1125,1125,687,627,4,338.28,1,0,1,-58.0,48,0,4,1,0,15.02,0.42779521012624266,Medium
1126,1126,1126,174,627,3,249.42,1,0,0,-58.0,30,0,89,2,0,46.98,0.49931142271684265,Medium
1127,1127,1127,177,484,2,60.53,2,0,1,309.0,37,1,60,1,1,8.74,0.4719743001332968,Medium
1128,1128,1128,404,253,2,218.88,2,2,1,-149.0,27,0,71,3,2,19.06,0.4914402488668469,Medium
1129,1129,1129,373,253,2,265.79,4,2,0,-149.0,56,0,33,3,1,33.75,0.49378584835353695,Medium
1130,1130,1130,9,624,3,330.55,4,3,1,617.0,57,0,40,1,1,8.62,0.46676786441333706,Medium
1131,1131,1131,27,615,4,254.95,5,1,1,590.0,42,0,34,3,0,5.66,0.4390380468473031,Medium
1132,1132,1132,100,615,2,345.98,4,1,0,590.0,39,1,74,0,1,29.19,0.5121789321276474,Medium
1133,1133,1133,103,425,2,204.83,5,3,1,324.0,39,0,23,3,2,38.09,0.514525295710323,Medium
1134,1134,1134,589,420,2,276.22,2,2,1,-167.0,59,0,85,3,0,16.35,0.46237642770858317,Medium
1135,1135,1135,654,334,4,44.7,4,2,1,-318.0,51,0,95,1,1,43.27,0.5275022362479749,Medium
1136,1136,1136,141,334,2,165.88,5,2,0,-318.0,37,1,83,1,0,15.09,0.5035346953188324,Medium
1137,1137,1137,371,334,2,111.41,4,2,0,-318.0,24,0,85,0,2,8.89,0.5086391983267868,Medium
1138,1138,1138,602,666,3,98.41,4,2,1,66.0,30,0,75,2,1,23.01,0.4864348429107707,Medium
1139,1139,1139,631,383,2,168.88,5,2,1,-246.0,50,0,46,2,2,44.5,0.5185120430966204,Medium
1140,1140,1140,215,383,4,290.89,5,2,0,-246.0,53,0,9,2,1,8.0,0.4458735480508994,Medium
1141,1141,1141,102,56,3,75.5,3,3,1,-46.0,49,1,44,2,0,45.83,0.5426587468602413,Medium
1142,1142,1142,590,56,2,352.34,4,3,0,-46.0,58,1,95,2,0,25.57,0.5203252248419059,Medium
1143,1143,1143,131,549,2,483.41,1,0,1,420.0,29,1,95,0,1,48.0,0.5308505293396197,Medium
1144,1144,1144,722,549,3,277.07,5,0,0,420.0,49,1,3,2,0,8.65,0.4393866805350674,Medium
1145,1145,1145,104,637,1,437.0,2,3,1,535.0,38,1,22,2,0,1.63,0.4534741057539476,Medium
1146,1146,1146,713,549,3,392.55,4,3,1,-162.0,61,1,24,2,0,10.79,0.44476836822603905,Medium
1147,1147,1147,443,536,1,261.08,3,2,1,95.0,53,0,56,2,2,26.72,0.4878806387388041,Medium
1148,1148,1148,728,601,3,425.03,1,1,1,-125.0,28,1,41,0,1,32.48,0.48768089456782854,Medium
1149,1149,1149,464,431,2,423.17,5,3,1,-31.0,65,0,17,2,2,9.75,0.45680846889270416,Medium
1150,1150,1150,568,431,4,261.01,3,3,0,-31.0,26,0,28,3,1,38.81,0.4987942318075378,Medium
1151,1151,1151,526,431,4,63.55,3,3,0,-31.0,35,1,52,3,2,5.17,0.45760257034782087,Medium
1152,1152,1152,91,431,0,390.33,3,3,0,-31.0,70,0,94,2,0,30.9,0.5067881198834592,Medium
1153,1153,1153,540,431,3,354.55,1,3,0,-31.0,40,1,91,2,2,27.0,0.4942632164138549,Medium
1154,1154,1154,90,269,3,497.27,2,0,1,181.0,63,0,77,0,1,17.79,0.4788036071187638,Medium
1155,1155,1155,25,269,4,264.68,3,0,0,181.0,26,0,68,0,2,2.9,0.47857599534331324,Medium
1156,1156,1156,142,358,0,239.87,2,0,1,218.0,46,1,81,2,1,0.03,0.463151920502874,Medium
1157,1157,1157,175,358,3,358.04,2,0,0,218.0,39,0,65,3,0,28.8,0.4764310952445013,Medium
1158,1158,1158,505,358,0,488.06,4,0,0,218.0,26,1,85,3,0,21.43,0.49347747210419124,Medium
1159,1159,1159,166,125,1,498.5,4,1,1,-40.0,57,0,54,0,1,33.88,0.5266300250949139,Medium
1160,1160,1160,281,125,3,86.25,3,1,0,-40.0,70,0,27,2,0,44.67,0.5097689209907952,Medium
1161,1161,1161,69,125,1,432.8,1,1,0,-40.0,48,1,98,0,2,17.37,0.5108070063937102,Medium
1162,1162,1162,378,125,3,353.05,2,1,0,-40.0,27,1,0,0,0,43.02,0.5301217200927991,Medium
1163,1163,1163,430,125,3,204.27,1,1,0,-40.0,64,0,9,3,1,31.13,0.4722230156878786,Medium
1164,1164,1164,630,325,3,44.27,2,3,1,-303.0,20,0,6,3,2,14.91,0.4737917637922622,Medium
1165,1165,1165,632,325,2,348.25,1,3,0,-303.0,70,0,85,3,2,31.38,0.4829491519515512,Medium
1166,1166,1166,380,396,2,262.0,3,3,1,18.0,52,0,81,0,1,26.03,0.5188288891360503,Medium
1167,1167,1167,662,151,0,133.56,5,2,1,-509.0,50,0,88,0,0,43.59,0.5645181599822664,Medium
1168,1168,1168,99,308,3,146.53,5,3,1,211.0,39,0,23,0,0,43.75,0.5501952028078979,Medium
1169,1169,1169,151,87,1,122.38,5,2,1,-63.0,52,1,3,2,0,32.37,0.5197727299775396,Medium
1170,1170,1170,440,87,0,329.11,2,2,0,-63.0,23,0,64,1,0,2.78,0.5054438338397493,Medium
1171,1171,1171,552,87,3,168.16,3,2,0,-63.0,63,0,29,3,0,13.15,0.4665801711671653,Medium
1172,1172,1172,93,87,4,279.93,4,2,0,-63.0,68,0,95,0,2,31.52,0.5254960705110885,Medium
1173,1173,1173,523,215,2,356.28,2,1,1,-306.0,18,0,16,2,0,15.73,0.47799601956451343,Medium
1174,1174,1174,192,107,4,31.82,4,2,1,-84.0,67,1,41,1,1,19.58,0.493718656373358,Medium
1175,1175,1175,551,107,1,335.82,1,2,0,-84.0,24,0,96,1,2,22.48,0.529278992721961,Medium
1176,1176,1176,326,587,4,82.17,2,2,1,263.0,49,1,13,3,1,41.45,0.4788940156375759,Medium
1177,1177,1177,39,587,1,294.54,5,2,0,263.0,41,1,46,0,2,12.09,0.49371625289508575,Medium
1178,1178,1178,170,587,0,24.41,1,2,0,263.0,39,1,82,2,2,0.33,0.4694826280847237,Medium
1179,1179,1179,254,158,4,404.27,2,1,1,-94.0,33,1,32,3,2,35.26,0.4881908685076029,Medium
1180,1180,1180,631,720,3,40.97,5,2,1,91.0,70,0,67,2,2,27.22,0.4720294836517979,Medium
1181,1181,1181,634,287,4,345.67,2,3,1,-345.0,38,0,71,0,0,38.14,0.5257582839784916,Medium
1182,1182,1182,438,58,3,455.13,1,2,1,-380.0,45,1,24,1,1,42.56,0.5164233909277808,Medium
1183,1183,1183,160,191,1,257.51,1,0,1,33.0,52,0,70,2,1,42.59,0.5163146461837665,Medium
1184,1184,1184,302,191,3,18.83,2,0,0,33.0,43,0,44,0,1,40.58,0.5282278995889093,Medium
1185,1185,1185,571,229,2,301.73,5,1,1,-340.0,58,0,95,2,2,12.67,0.47896854574591546,Medium
1186,1186,1186,220,229,4,58.95,2,1,0,-340.0,70,0,45,1,2,38.4,0.49536165588012265,Medium
1187,1187,1187,401,229,0,5.27,1,1,0,-340.0,69,0,73,2,2,23.96,0.49173334306112404,Medium
1188,1188,1188,610,229,2,78.05,1,1,0,-340.0,26,1,61,2,2,5.89,0.47259376561475125,Medium
1189,1189,1189,441,414,3,67.22,5,1,1,-25.0,40,0,63,2,0,22.26,0.48968577455371676,Medium
1190,1190,1190,575,425,4,304.8,5,3,1,-148.0,65,1,21,2,2,10.21,0.4494415640098166,Medium
1191,1191,1191,665,592,3,401.16,4,1,1,-71.0,46,0,87,2,2,30.07,0.4788670899998009,Medium
1192,1192,1192,151,592,3,360.83,5,1,0,-71.0,37,0,33,2,0,31.17,0.47855470352338964,Medium
1193,1193,1193,137,592,1,459.98,4,1,0,-71.0,23,0,67,2,0,17.61,0.47877475847556333,Medium
1194,1194,1194,211,592,0,27.87,1,1,0,-71.0,43,0,63,2,1,16.51,0.4742453368983327,Medium
1195,1195,1195,384,126,4,328.05,4,2,1,-257.0,40,0,80,1,1,9.28,0.4893502147125628,Medium
1196,1196,1196,427,579,4,264.8,5,1,1,154.0,28,1,18,0,1,36.35,0.5051580125598525,Medium
1197,1197,1197,333,579,3,451.27,4,1,0,154.0,21,0,93,3,2,2.09,0.44895840214404387,Medium
1198,1198,1198,286,579,2,125.91,1,1,0,154.0,37,0,19,0,1,28.76,0.4934816182843493,Medium
1199,1199,1199,16,444,1,113.7,4,3,1,430.0,61,0,6,2,2,19.4,0.488039600944423,Medium
1200,1200,1200,634,165,3,408.69,5,0,1,-467.0,65,0,50,3,1,47.43,0.49329037475599435,Medium
1201,1201,1201,78,165,1,369.5,3,0,0,-467.0,65,1,43,1,2,39.64,0.5048981480274697,Medium
1202,1202,1202,686,165,0,126.96,2,0,0,-467.0,32,0,92,1,2,17.6,0.5086563538163825,Medium
